Num_of_kids,Num_of_Teen,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Cost_Contact,Revenue,Response,Education_cat,Status_cat,Registration_date_month,Registration_date_year,Recency_norm,Num_Web_Purchases_norm,Num_Store_Purchases_norm,Num_Deals_Purchases_norm,Num_Catalog_Purchases_norm,Num_Web_Visits_norm,Age_norm,Income_norm,Mnt_Fruits_norm,Mnt_Meat_norm,Mnt_sweet_norm,Mnt_Fish_norm,Mnt_Gold_Products_norm,Mnt_Wines_norm
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,2.0,2014.0,0.8080808080808082,0.2,0.18518518518518517,0.10714285714285714,0.9230769230769231,0.15000000000000002,0.27184466019417475,0.10384006881865322,0.37106496985934356,0.17587939698492464,0.06496519721577726,0.2154696132596685,0.026615969581749048,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,10.0,2013.0,0.21212121212121213,0.2,0.18518518518518517,0.10714285714285714,1.0,0.2,0.11650485436893199,0.08076566767327983,0.15941058271935699,0.577889447236181,0.12412993039443154,0.20994475138121546,0.2623574144486692,0.6525096525096525
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,1,7.0,2013.0,0.8989898989898991,0.2,0.18518518518518517,0.17857142857142855,1.0,0.4,0.20388349514563103,0.10312270654619392,0.6999330207635632,0.3065326633165829,0.1954756380510441,0.1270718232044199,0.17490494296577946,0.23166023166023167
0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,10.0,2013.0,0.9393939393939394,0.2,0.2222222222222222,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.3106796116504854,0.07096923613701168,0.15941058271935699,0.08542713567839195,0.03886310904872389,0.016574585635359115,0.03802281368821293,0.03088803088803089
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,1,8.0,2012.0,0.9595959595959597,0.2,0.3333333333333333,0.07142857142857142,0.7692307692307693,0.35000000000000003,0.3106796116504854,0.0755756945029296,0.42263898191560617,0.0,0.06612529002320185,0.08287292817679558,0.026615969581749048,0.03861003861003861
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,2,1.0,2014.0,0.14141414141414144,0.2,0.2962962962962963,0.03571428571428571,0.46153846153846156,0.30000000000000004,0.2912621359223301,0.08418103396417098,0.2565304755525787,0.0,0.030162412993039442,0.11049723756906077,0.015209125475285171,0.02316602316602317
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,6.0,2013.0,0.24242424242424243,0.2,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.4563106796116504,0.06981122995295788,0.115874079035499,0.010050251256281407,0.022041763341067284,0.1298342541436464,0.0076045627376425855,0.011583011583011584
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,3,6.0,2013.0,0.020202020202020204,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.23300970873786403,0.05541585957144748,0.025452109845947757,0.020100502512562814,0.012180974477958236,0.008287292817679558,0.011406844106463879,0.011583011583011584
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,2,8.0,2012.0,0.6363636363636365,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.27184466019417475,0.05270883212820482,0.01942397856664434,0.020100502512562814,0.0191415313225058,0.011049723756906077,0.015209125475285171,0.007722007722007722
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0,3,3,3.0,2014.0,0.15151515151515152,0.2,0.1111111111111111,0.0,0.3076923076923077,0.25,0.12621359223300965,0.04520435049388212,0.010716677829872739,0.035175879396984924,0.012761020881670533,0.016574585635359115,0.030418250950570342,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,1.0,2014.0,0.7676767676767677,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.2427184466019417,0.02240215599696813,0.0053583389149363695,0.01507537688442211,0.012180974477958236,0.03591160220994475,0.0038022813688212928,0.08108108108108109
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,11.0,2012.0,0.6161616161616162,0.2,0.2962962962962963,0.14285714285714285,0.6153846153846154,0.25,0.2524271844660194,0.09317287678814201,0.38513060951105155,0.4020100502512563,0.2476798143851508,0.22099447513812154,0.35361216730038025,0.8030888030888031
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,2.0,2014.0,0.42424242424242425,0.2,0.07407407407407407,0.0,0.3076923076923077,0.30000000000000004,0.17475728155339804,0.04039035335731559,0.014735432016075016,0.020100502512562814,0.009280742459396751,0.03591160220994475,0.03802281368821293,0.04633204633204634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,1.0,2014.0,0.48484848484848486,0.2,0.1111111111111111,0.17857142857142855,0.46153846153846156,0.1,0.37864077669902907,0.09588441594379007,0.1607501674480911,0.33668341708542715,0.2894431554524362,0.4502762430939226,0.0,0.7683397683397684
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,4,1,9.0,2012.0,0.15151515151515152,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.2135922330097087,0.03576133642937065,0.02679169457468185,0.01507537688442211,0.016821345707656612,0.03038674033149171,0.026615969581749048,0.03861003861003861
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,3,12.0,2012.0,0.6060606060606061,0.2,0.25925925925925924,0.17857142857142855,0.6153846153846154,0.25,0.38834951456310673,0.08054008205300961,0.3663764233087743,0.035175879396984924,0.08062645011600927,0.17403314917127072,0.026615969581749048,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,2,12.0,2012.0,0.6363636363636365,0.2,0.07407407407407407,0.10714285714285714,0.6923076923076923,0.4,0.4563106796116504,0.08553755549406258,0.5807099799062291,0.0,0.049303944315545245,0.052486187845303865,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,4,8.0,2012.0,0.9292929292929294,0.2,0.25925925925925924,0.10714285714285714,0.9230769230769231,0.35000000000000003,0.2427184466019417,0.07149409868017373,0.42799732083054254,0.04020100502512563,0.09570765661252899,0.1602209944751381,0.030418250950570342,0.04247104247104247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,2,3,9.0,2012.0,0.5858585858585859,0.2,0.2962962962962963,0.3571428571428571,0.3076923076923077,0.35000000000000003,0.37864077669902907,0.08483222445468436,0.4253181513730743,0.44221105527638194,0.31612529002320183,0.2430939226519337,0.33460076045627374,0.6640926640926641
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,0,2,11.0,2013.0,0.7676767676767677,0.2,0.1111111111111111,0.03571428571428571,0.38461538461538464,0.15000000000000002,0.2427184466019417,0.07964676299673953,0.07434695244474213,0.08040201005025126,0.02088167053364269,0.049723756906077346,0.034220532319391636,0.02702702702702703
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,0,2,5.0,2014.0,0.7777777777777778,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.07766990291262132,0.02183368023388717,0.008037508372404554,0.05527638190954774,0.005220417633410673,0.024861878453038673,0.045627376425855515,0.011583011583011584
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,2,4,2.0,2014.0,0.08080808080808081,0.2,0.14814814814814814,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.13592233009708732,0.026640157849778023,0.010716677829872739,0.0,0.012761020881670533,0.027624309392265192,0.0076045627376425855,0.011583011583011584
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,12.0,2012.0,0.15151515151515152,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.25,0.17475728155339804,0.05993057978512217,0.03750837240455459,0.02512562814070352,0.01334106728538283,0.008287292817679558,0.0,0.015444015444015444
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,1.0,2013.0,0.6262626262626263,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.30000000000000004,0.43689320388349506,0.04979125810604329,0.018754186202277295,0.11557788944723618,0.016241299303944315,0.1298342541436464,0.053231939163498096,0.11196911196911197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,9.0,2012.0,0.010101010101010102,0.2,0.14814814814814814,0.2857142857142857,0.46153846153846156,0.15000000000000002,0.40776699029126207,0.09814628776303283,0.3322170127260549,0.18090452261306533,0.2662412993039443,0.03314917127071823,0.22813688212927757,0.7297297297297297
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,10.0,2013.0,0.5151515151515152,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.22330097087378636,0.03150979943934454,0.006697923643670462,0.07035175879396985,0.016241299303944315,0.09944751381215469,0.0076045627376425855,0.015444015444015444
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,2.0,2014.0,0.5353535353535354,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.17475728155339804,0.04017228725772105,0.012726054922973878,0.01507537688442211,0.005220417633410673,0.016574585635359115,0.030418250950570342,0.04247104247104247
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,3.0,2013.0,0.5454545454545455,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.27184466019417475,0.0516365484798537,0.01205626255860683,0.035175879396984924,0.0191415313225058,0.008287292817679558,0.0076045627376425855,0.03861003861003861
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,2.0,2013.0,0.9797979797979799,0.2,0.14814814814814814,0.0,0.3076923076923077,0.45,0.11650485436893199,0.03434917044647906,0.018754186202277295,0.1708542713567839,0.03538283062645012,0.12154696132596685,0.053231939163498096,0.04247104247104247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,3,5,8.0,2012.0,0.15151515151515152,0.2,0.3333333333333333,0.03571428571428571,0.6153846153846154,0.45,0.35922330097087374,0.0600892416713789,0.06697923643670461,0.35678391959798994,0.14037122969837587,0.6049723756906077,0.3574144486692015,0.416988416988417
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,6.0,2013.0,0.37373737373737376,0.2,0.2222222222222222,0.03571428571428571,0.38461538461538464,0.30000000000000004,0.3689320388349514,0.0600892416713789,0.11386470194239785,0.03015075376884422,0.05568445475638051,0.2430939226519337,0.045627376425855515,0.09266409266409267
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,2,5,9.0,2012.0,0.020202020202020204,0.2,0.1111111111111111,0.03571428571428571,0.15384615384615385,0.45,0.3203883495145631,0.04885131802158403,0.03348961821835231,0.020100502512562814,0.015661252900232018,0.0718232044198895,0.011406844106463879,0.02316602316602317
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,1,4.0,2013.0,0.888888888888889,0.2,0.18518518518518517,0.10714285714285714,0.8461538461538463,0.25,0.33009708737864074,0.0867782764055488,0.21232417950435364,0.12562814070351758,0.1531322505800464,0.03314917127071823,0.07224334600760456,0.09652509652509653
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,1,12.0,2012.0,0.27272727272727276,0.2,0.07407407407407407,0.07142857142857142,0.8461538461538463,0.4,0.4271844660194174,0.07490495325865948,0.5271265907568653,0.10050251256281408,0.11774941995359628,0.2541436464088398,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,5,5.0,2014.0,0.48484848484848486,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.44660194174757273,0.0600892416713789,0.044876088412592094,0.020100502512562814,0.017981438515081206,0.04419889502762431,0.0076045627376425855,0.06563706563706564
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,8.0,2013.0,0.12121212121212122,0.2,0.37037037037037035,0.14285714285714285,0.5384615384615385,0.30000000000000004,0.19417475728155337,0.09073204037681822,0.4293369055592766,0.035175879396984924,0.048143851508120644,0.10497237569060773,0.11406844106463879,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,3.0,2014.0,0.6262626262626263,0.2,0.1111111111111111,0.0,0.23076923076923078,0.35000000000000003,0.3980582524271844,0.055226367650420494,0.03750837240455459,0.0,0.0075406032482598605,0.0055248618784530384,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,1.0,2014.0,0.6161616161616162,0.2,0.2962962962962963,0.07142857142857142,0.3076923076923077,0.35000000000000003,0.37864077669902907,0.08117623350217164,0.2337575351640991,0.035175879396984924,0.019721577726218097,0.1298342541436464,0.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,0,2,1,10.0,2013.0,0.22222222222222224,0.2,0.14814814814814814,0.10714285714285714,0.3076923076923077,0.25,0.22330097087378636,0.13228942334299842,0.754186202277294,0.1407035175879397,0.12180974477958235,0.11602209944751381,0.10646387832699619,0.14285714285714285
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,0,3,4,8.0,2012.0,0.6262626262626263,0.2,0.1111111111111111,0.21428571428571427,0.8461538461538463,0.4,0.4271844660194174,0.04520435049388212,0.8312123241795043,0.0,0.045823665893271456,0.11049723756906077,0.049429657794676805,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,3.0,2013.0,0.11111111111111112,0.2,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.35922330097087374,0.06494008445925623,0.10649698593436034,0.0,0.012180974477958236,0.0856353591160221,0.0038022813688212928,0.007722007722007722
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,5.0,2014.0,0.42424242424242425,0.2,0.25925925925925924,0.21428571428571427,0.9230769230769231,0.2,0.1844660194174757,0.11577054032267767,0.4829202947086403,0.0,0.08758700696055684,0.13812154696132595,0.19011406844106463,0.4594594594594595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,11.0,2012.0,0.6767676767676768,0.2,0.37037037037037035,0.07142857142857142,0.3076923076923077,0.45,0.40776699029126207,0.031246616215695945,0.04554588077695914,0.0,0.13051044083526683,0.1878453038674033,0.596958174904943,0.1969111969111969
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,12.0,2013.0,0.7474747474747475,0.2,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.2621359223300971,0.055089512374123226,0.026121902210314803,0.0,0.03190255220417633,0.03867403314917127,0.030418250950570342,0.07722007722007722
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,4,3.0,2014.0,0.9090909090909092,0.2,0.2962962962962963,0.07142857142857142,0.7692307692307693,0.25,0.2912621359223301,0.09637619259597915,0.3757535164099129,0.07035175879396985,0.06496519721577726,0.09668508287292818,0.053231939163498096,0.03861003861003861
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,11.0,2012.0,0.020202020202020204,0.2,0.18518518518518517,0.07142857142857142,0.46153846153846156,0.25,0.1844660194174757,0.06246165044455407,0.17548559946416611,0.03015075376884422,0.03480278422273782,0.281767955801105,0.03802281368821293,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,1,2,2,8.0,2012.0,0.9393939393939394,0.2,0.18518518518518517,0.17857142857142855,0.38461538461538464,0.4,0.2815533980582524,0.11450726084916443,0.681178834561286,0.25125628140703515,0.2894431554524362,0.3674033149171271,0.19011406844106463,0.25096525096525096
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,2.0,2013.0,0.6262626262626263,0.2,0.18518518518518517,0.0,0.23076923076923078,0.45,0.058252427184465994,0.04915059494447586,0.0348292029470864,0.06030150753768844,0.02842227378190255,0.15193370165745856,0.13688212927756654,0.015444015444015444
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,4,1,9.0,2012.0,0.15151515151515152,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.2135922330097087,0.03576133642937065,0.02679169457468185,0.01507537688442211,0.016821345707656612,0.03038674033149171,0.026615969581749048,0.03861003861003861
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,4,3,6.0,2013.0,0.020202020202020204,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.23300970873786403,0.05541585957144748,0.025452109845947757,0.020100502512562814,0.012180974477958236,0.008287292817679558,0.011406844106463879,0.011583011583011584
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,4,3,4.0,2013.0,0.33333333333333337,0.2,0.07407407407407407,0.0,0.23076923076923078,0.4,0.4563106796116504,0.03727877570172167,0.013395847287340924,0.005025125628140704,0.015661252900232018,0.0055248618784530384,0.011406844106463879,0.011583011583011584
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,1,3,5.0,2013.0,0.23232323232323235,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.25,0.17475728155339804,0.03723215467353249,0.0013395847287340924,0.04020100502512563,0.005220417633410673,0.06353591160220995,0.053231939163498096,0.04633204633204634
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,2,12.0,2013.0,0.7171717171717172,0.2,0.037037037037037035,0.03571428571428571,0.3076923076923077,0.1,0.35922330097087374,0.05263965253798862,0.01406563965170797,0.02512562814070352,0.001160092807424594,0.019337016574585635,0.0038022813688212928,0.03861003861003861
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,3,1.0,2013.0,0.04040404040404041,0.2,0.4074074074074074,0.07142857142857142,0.9230769230769231,0.35000000000000003,0.2815533980582524,0.08648200729092724,0.3000669792364367,0.20100502512562815,0.271461716937355,0.25138121546961323,0.0,0.3088803088803089
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,0,2,1.0,2014.0,0.7777777777777778,0.2,0.1111111111111111,0.03571428571428571,0.5384615384615385,0.2,0.06796116504854366,0.08621882406727865,0.023442732752846616,0.20100502512562815,0.06380510440835266,0.03314917127071823,0.1520912547528517,0.138996138996139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,4,3,10.0,2013.0,0.38383838383838387,0.2,0.14814814814814814,0.21428571428571427,0.38461538461538464,0.15000000000000002,0.2912621359223301,0.10230909440908599,0.30274614869390487,0.10050251256281408,0.29756380510440833,0.0,0.11406844106463879,0.0501930501930502
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,10.0,2012.0,0.36363636363636365,0.2,0.1111111111111111,0.10714285714285714,0.46153846153846156,0.4,0.19417475728155337,0.08734524826449462,0.4005358338914936,0.08040201005025126,0.08120649651972157,0.13535911602209943,0.155893536121673,0.12355212355212356
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,4,5.0,2014.0,0.6363636363636365,0.2,0.2222222222222222,0.25,0.8461538461538463,0.15000000000000002,0.4563106796116504,0.09952987956735686,0.3543201607501674,0.0,0.20591647331786544,0.0,0.10646387832699619,0.24324324324324326
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,8.0,2012.0,0.26262626262626265,0.2,0.1111111111111111,0.0,0.3076923076923077,0.4,0.1553398058252427,0.06294741148020261,0.06630944407233758,0.010050251256281407,0.00580046403712297,0.04419889502762431,0.0,0.015444015444015444
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,9.0,2012.0,0.21212121212121213,0.2,0.3333333333333333,0.17857142857142855,0.7692307692307693,0.35000000000000003,0.19417475728155337,0.10200380186965362,0.3395847287340924,0.09547738693467336,0.2105568445475638,0.024861878453038673,0.17870722433460076,0.09652509652509653
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,4,5.0,2013.0,0.9797979797979799,0.2,0.14814814814814814,0.07142857142857142,0.23076923076923078,0.35000000000000003,0.14563106796116504,0.05705060336633901,0.08506363027461486,0.005025125628140704,0.03190255220417633,0.0856353591160221,0.0038022813688212928,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,5,12.0,2012.0,0.14141414141414144,0.2,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.35000000000000003,0.19417475728155337,0.038636801135748404,0.028801071667782986,0.06030150753768844,0.05510440835266821,0.15193370165745856,0.1520912547528517,0.30115830115830117
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,7.0,2013.0,0.04040404040404041,0.2,0.2222222222222222,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.3689320388349514,0.07254382376649783,0.14199598124581378,0.03015075376884422,0.03944315545243619,0.008287292817679558,0.045627376425855515,0.015444015444015444
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0,2,4,4.0,2014.0,1.0,0.2,0.18518518518518517,0.10714285714285714,0.38461538461538464,0.2,0.33009708737864074,0.09149451977333156,0.24246483590087073,0.08542713567839195,0.2302784222737819,0.16850828729281767,0.13307984790874525,0.3088803088803089
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,3,9.0,2013.0,0.06060606060606061,0.2,0.07407407407407407,0.0,0.3076923076923077,0.35000000000000003,0.23300970873786403,0.06721398751158006,0.04554588077695914,0.0,0.008700696055684454,0.022099447513812154,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,1,3,12.0,2012.0,0.8686868686868687,0.2,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.09708737864077666,0.019815440884536257,0.004688546550569324,0.035175879396984924,0.0075406032482598605,0.04143646408839779,0.060836501901140684,0.02702702702702703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,8.0,2012.0,0.98989898989899,0.2,0.2222222222222222,0.03571428571428571,0.46153846153846156,0.4,0.16504854368932037,0.034095010647641276,0.04889484259879437,0.1407035175879397,0.12529002320185614,0.3176795580110497,0.09125475285171103,0.03861003861003861
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,0,4,11.0,2013.0,0.4646464646464647,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.1844660194174757,0.035469579027154495,0.0006697923643670462,0.04522613065326633,0.004060324825986079,0.06077348066298342,0.011406844106463879,0.04247104247104247
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,7.0,2013.0,0.21212121212121213,0.2,0.2222222222222222,0.10714285714285714,0.38461538461538464,0.15000000000000002,0.43689320388349506,0.10562670693119337,0.38312123241795043,0.09547738693467336,0.16531322505800464,0.6850828729281768,0.1444866920152091,0.19305019305019305
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,2.0,2013.0,0.4646464646464647,0.2,0.1111111111111111,0.07142857142857142,0.3076923076923077,0.25,0.23300970873786403,0.06665754298158018,0.03750837240455459,0.05025125628140704,0.05278422273781902,0.06906077348066297,0.026615969581749048,0.07335907335907337
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,2,4,9.0,2012.0,0.7575757575757577,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.16504854368932037,0.02995025085120974,0.009377093101138647,0.0,0.012761020881670533,0.052486187845303865,0.019011406844106463,0.015444015444015444
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,3,1.0,2014.0,0.9696969696969697,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.30000000000000004,0.43689320388349506,0.0600892416713789,0.032150033489618215,0.02512562814070352,0.027262180974477957,0.019337016574585635,0.03802281368821293,0.02316602316602317
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,3.0,2013.0,0.7272727272727273,0.2,0.3333333333333333,0.07142857142857142,0.9230769230769231,0.30000000000000004,0.38834951456310673,0.09835683434195171,0.3114534494306765,0.35678391959798994,0.14443155452436196,0.1712707182320442,0.13307984790874525,0.3590733590733591
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,4,6.0,2013.0,0.22222222222222224,0.2,0.18518518518518517,0.03571428571428571,0.46153846153846156,0.35000000000000003,0.2427184466019417,0.08375242128565756,0.18754186202277293,0.0,0.009860788863109048,0.06629834254143646,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,4,3.0,2013.0,0.13131313131313133,0.2,0.14814814814814814,0.07142857142857142,0.23076923076923078,0.35000000000000003,0.07766990291262132,0.06038626273806802,0.021433355659745478,0.1708542713567839,0.02320185614849188,0.3204419889502762,0.060836501901140684,0.28185328185328185
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,1,10.0,2013.0,0.7777777777777778,0.2,0.1111111111111111,0.0,0.23076923076923078,0.30000000000000004,0.2427184466019417,0.04224316325180168,0.006028131279303415,0.005025125628140704,0.01334106728538283,0.0055248618784530384,0.0038022813688212928,0.007722007722007722
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,2,2,11.0,2013.0,0.8181818181818182,0.2,0.1111111111111111,0.07142857142857142,0.7692307692307693,0.2,0.16504854368932037,0.08466228328741413,0.18084393837910248,0.15577889447236182,0.05046403712296983,0.06077348066298342,0.18250950570342206,0.04247104247104247
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,4,4,10.0,2012.0,0.48484848484848486,0.2,0.2962962962962963,0.10714285714285714,0.38461538461538464,0.30000000000000004,0.3398058252427184,0.0926585415739259,0.6148693904889484,0.10552763819095477,0.06786542923433873,0.058011049723756904,0.03802281368821293,0.0501930501930502
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,3,2,1.0,2014.0,0.4040404040404041,0.2,0.1111111111111111,0.0,0.23076923076923078,0.30000000000000004,0.13592233009708732,0.02906896302802074,0.0053583389149363695,0.01507537688442211,0.010440835266821345,0.022099447513812154,0.011406844106463879,0.011583011583011584
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,1,3,8.0,2012.0,0.25252525252525254,0.2,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.4,0.09708737864077666,0.010843148814321978,0.0006697923643670462,0.22613065326633167,0.001160092807424594,0.11602209944751381,0.022813688212927757,0.015444015444015444
